2013-01-01 08:00:05,40,400001,0,-6.260083,53.346668,-44,33407,335,1,,,siri.2013010108.csv
2013-01-01 08:00:23,40,400001,0,-6.260733,53.346516,-44,33407,335,1,,,
2013-01-01 08:00:41,40,400001,0,-6.260833,53.346466,-44,33407,335,1,,,
2013-01-01 08:01:01,40,400001,0,-6.261,53.346432,-44,33407,335,1,,,
2013-01-01 08:01:03,40,400001,0,-6.261,53.346432,14,33407,335,1,,,
2013-01-01 08:01:23,40,400001,0,-6.264217,53.345833,14,33407,335,1,,,
2013-01-01 08:02:02,40,400001,0,-6.269633,53.3451,14,33407,335,1,,,
2013-01-01 08:02:06,40,400001,0,-6.269633,53.3451,14,33407,335,0,,,
2013-01-01 08:02:22,40,400001,0,-6.271217,53.344982,14,33407,335,0,,,
2013-01-01 08:02:42,40,400001,0,-6.271683,53.344933,14,33407,335,0,,,
2013-01-01 08:03:02,40,400001,0,-6.273667,53.345051,14,33407,335,0,,,
2013-01-01 08:03:04,40,400001,0,-6.273667,53.345051,14,33407,335,0,,,
2013-01-01 08:03:23,40,400001,0,-6.275983,53.344982,14,33407,335,0,,,
2013-01-01 08:03:43,40,400001,0,-6.2753,53.343567,14,33407,335,0,,,
2013-01-01 08:04:03,40,400001,0,-6.275233,53.343533,14,33407,335,0,,,
2013-01-01 08:04:05,40,400001,0,-6.275233,53.343533,14,33407,335,0,,,
2013-01-01 08:04:23,40,400001,0,-6.275233,53.343533,14,33407,335,0,,,
2013-01-01 08:04:42,40,400001,0,-6.2751,53.34325,14,33407,335,0,,,
2013-01-01 08:05:06,40,400001,0,-6.2751,53.34325,14,33407,335,0,,,
2013-01-01 08:05:22,40,400001,0,-6.27775,53.342793,-55,33407,1938,0,,,
2013-01-01 08:05:46,40,400001,0,-6.280643,53.343063,-79,33407,1938,0,,,
2013-01-01 08:06:02,40,400001,0,-6.280644,53.343063,-59,33407,1939,1,,,
2013-01-01 08:06:21,40,400001,0,-6.283165,53.343353,-59,33407,1939,0,,,
2013-01-01 08:06:41,40,400001,0,-6.28684,53.343517,-59,33407,1940,0,,,
2013-01-01 08:07:03,40,400001,0,-6.289164,53.343399,-59,33407,1941,1,,,
2013-01-01 08:07:23,40,400001,0,-6.289413,53.343369,-59,33407,1941,0,,,
2013-01-01 08:07:41,40,400001,0,-6.292304,53.342789,-59,33407,1941,0,,,
2013-01-01 08:08:02,40,400001,0,-6.292977,53.342648,-59,33407,1941,0,,,
2013-01-01 08:08:22,40,400001,0,-6.293602,53.342506,-30,33407,1941,0,,,
2013-01-01 08:08:42,40,400001,0,-6.296344,53.341782,-48,33407,1942,0,,,
2013-01-01 08:09:23,40,400001,0,-6.30307,53.340752,-82,33407,1943,0,,,
2013-01-01 08:09:41,40,400001,0,-6.303595,53.340725,-82,33407,1944,1,,,
2013-01-01 08:10:03,40,400001,0,-6.305417,53.340702,-64,33407,1944,0,,,
2013-01-01 08:10:23,40,400001,0,-6.308125,53.340618,-64,33407,1944,0,,,
2013-01-01 08:10:42,40,400001,0,-6.311915,53.340668,-83,33407,1945,0,,,
2013-01-01 08:11:02,40,400001,0,-6.315549,53.340298,-83,33407,1945,0,,,
2013-01-01 08:11:22,40,400001,0,-6.316626,53.340126,-83,33407,1946,0,,,
2013-01-01 08:11:42,40,400001,0,-6.319515,53.339458,-101,33407,1947,0,,,
2013-01-01 08:12:05,40,400001,0,-6.320642,53.339455,-101,33407,1947,0,,,
2013-01-01 08:12:21,40,400001,0,-6.320642,53.339455,-77,33407,1947,0,,,
2013-01-01 08:12:41,40,400001,0,-6.320642,53.339455,-57,33407,1947,0,,,
2013-01-01 08:13:02,40,400001,0,-6.320796,53.339848,-57,33407,1947,0,,,
2013-01-01 08:13:22,40,400001,0,-6.319701,53.341148,-57,33407,1947,0,,,
2013-01-01 08:13:42,40,400001,0,-6.321527,53.341511,-84,33407,2643,0,,,
2013-01-01 08:14:03,40,400001,0,-6.324659,53.341766,-84,33407,2643,0,,,
2013-01-01 08:14:21,40,400001,0,-6.327359,53.342072,-99,33407,2644,1,,,
2013-01-01 08:14:41,40,400001,0,-6.328218,53.342098,-83,33407,2644,0,,,
2013-01-01 08:15:03,40,400001,0,-6.330386,53.342335,-83,33407,2644,0,,,
2013-01-01 08:15:22,40,400001,0,-6.334614,53.343246,-83,33407,2709,0,,,
2013-01-01 08:15:42,40,400001,0,-6.338248,53.34267,-83,33407,2709,0,,,
2013-01-01 08:16:02,40,400001,0,-6.341511,53.341892,-83,33407,2710,0,,,
2013-01-01 08:16:22,40,400001,0,-6.345057,53.342457,-83,33407,2711,0,,,
2013-01-01 08:16:43,40,400001,0,-6.348243,53.342373,-83,33407,2712,0,,,
2013-01-01 08:17:01,40,400001,0,-6.350795,53.342182,-102,33407,2712,0,,,
2013-01-01 08:17:21,40,400001,0,-6.352805,53.342159,-102,33407,2712,0,,,
2013-01-01 08:17:41,40,400001,0,-6.356665,53.342461,-118,33407,2655,0,,,
2013-01-01 08:18:04,40,400001,0,-6.360422,53.34277,-142,33407,2656,0,,,
2013-01-01 08:18:22,40,400001,0,-6.36156,53.342865,-142,33407,2656,0,,,
2013-01-01 08:18:42,40,400001,0,-6.363278,53.343033,-142,33407,2668,1,,,
2013-01-01 08:19:02,40,400001,0,-6.365236,53.343174,-142,33407,2668,0,,,
2013-01-01 08:19:23,40,400001,0,-6.367538,53.343353,-142,33407,2668,0,,,
2013-01-01 08:19:43,40,400001,0,-6.368854,53.343479,-125,33407,2672,0,,,
2013-01-01 08:20:01,40,400001,0,-6.373082,53.343872,-141,33407,2673,0,,,
2013-01-01 08:20:21,40,400001,0,-6.375293,53.344208,-141,33407,2673,0,,,
2013-01-01 08:20:42,40,400001,0,-6.377491,53.344624,-141,33407,2673,0,,,
2013-01-01 08:21:02,40,400001,0,-6.379508,53.345474,-141,33407,2206,0,,,
2013-01-01 08:21:23,40,400001,0,-6.382455,53.346153,-141,33407,4798,0,,,
2013-01-01 08:21:43,40,400001,0,-6.386733,53.347389,-141,33407,4798,0,,,
2013-01-01 08:22:03,40,400001,0,-6.39185,53.347748,-141,33407,2674,0,,,
2013-01-01 08:22:21,40,400001,0,-6.397303,53.347851,-141,33407,2675,0,,,
2013-01-01 08:22:42,40,400001,0,-6.398142,53.346176,-141,33407,2124,0,,,
2013-01-01 08:23:02,40,400001,0,-6.398383,53.344463,-141,33407,2125,0,,,
2013-01-01 08:23:22,40,400001,0,-6.398448,53.34391,-141,33407,2126,0,,,
2013-01-01 08:23:43,40,400001,0,-6.398745,53.342518,-141,33407,2126,0,,,
2013-01-01 08:24:03,40,400001,0,-6.399506,53.340538,-141,33407,2127,0,,,
2013-01-01 08:24:23,40,400001,0,-6.39988,53.339615,-141,33407,2128,0,,,
2013-01-01 08:24:42,40,400001,0,-6.39987,53.33802,-124,33407,2128,0,,,
2013-01-01 08:25:04,40,400001,0,-6.40038,53.335793,-124,33407,2128,0,,,
2013-01-01 08:25:22,40,400001,0,-6.401745,53.335018,-124,33407,2129,0,,,
2013-01-01 08:25:42,40,400001,0,-6.405038,53.336773,-124,33407,2129,0,,,
2013-01-01 08:26:03,40,400001,0,-6.407612,53.337891,-141,33407,4797,0,,,
2013-01-01 08:26:23,40,400001,0,-6.408127,53.33886,-141,33407,4797,0,,,
2013-01-01 08:26:41,40,400001,0,-6.40815,53.339046,-117,33407,7473,1,,,
2013-01-01 08:27:02,40,400001,0,-6.408134,53.339817,-117,33407,7473,0,,,
2013-01-01 08:27:22,40,400001,0,-6.407866,53.341595,-117,33407,7473,0,,,
2013-01-01 08:27:44,40,400001,0,-6.407751,53.342113,-93,33407,2681,0,,,
2013-01-01 08:28:07,40,400001,0,-6.406944,53.34449,-93,33407,4691,0,,,
2013-01-01 08:28:23,40,400001,0,-6.405928,53.347313,-113,33407,2682,0,,,
2013-01-01 08:28:43,40,400001,0,-6.405591,53.348286,-113,33407,4796,0,,,
2013-01-01 08:29:02,40,400001,0,-6.405171,53.349503,-113,33407,4796,0,,,
2013-01-01 08:29:22,40,400001,0,-6.404433,53.351761,-113,33407,4411,0,,,
2013-01-01 08:29:42,40,400001,0,-6.404321,53.353683,-113,33407,4411,0,,,
2013-01-01 08:30:02,40,400001,0,-6.401247,53.353764,-129,33407,4411,0,,,
2013-01-01 08:30:23,40,400001,0,-6.397573,53.353657,-129,33407,4411,0,,,
2013-01-01 08:30:43,40,400001,0,-6.395735,53.353271,-129,33407,4411,0,,,
2013-01-01 08:31:01,40,400001,0,-6.395743,53.352894,-129,33407,4411,0,,,
2013-01-01 08:31:23,40,400001,0,-6.395743,53.352894,-95,33407,4411,0,,,
2013-01-01 08:31:46,40,400001,0,-6.395743,53.352894,-75,33407,4411,0,,,
2013-01-01 08:32:02,40,400001,0,-6.395743,53.352894,-55,33407,4411,0,,,
2013-01-01 08:32:22,40,400001,0,-6.395743,53.352894,-35,33407,4411,0,,,
2013-01-01 08:32:41,40,400001,0,-6.395743,53.352894,-15,33407,4411,0,,,
2013-01-01 08:33:01,40,400001,0,-6.395743,53.352894,4,33407,4411,0,,,
2013-01-01 08:33:21,40,400001,0,-6.395743,53.352894,24,33407,4411,0,,,
2013-01-01 08:33:41,40,400001,0,-6.395743,53.352894,44,33407,4411,0,,,
2013-01-01 08:34:02,40,400001,1,-6.395743,53.352894,64,33407,4411,0,,,
2013-01-01 08:34:22,40,400001,1,-6.395743,53.352894,84,33407,4411,0,,,
2013-01-01 08:34:42,40,400001,1,-6.395743,53.352894,104,33407,4411,0,,,
2013-01-01 08:35:03,40,400001,1,-6.395743,53.352894,124,33407,4411,0,,,
2013-01-01 08:35:25,40,400001,1,-6.395743,53.352894,145,33407,4411,0,,,
2013-01-01 08:35:41,40,400001,1,-6.395743,53.352894,164,33407,4411,0,,,
2013-01-01 08:36:02,40,400001,1,-6.395743,53.352894,164,33407,4411,0,,,
2013-01-01 08:36:45,40,400001,1,-6.395743,53.352894,164,33407,4411,0,,,
2013-01-01 08:37:13,40,400001,0,-6.395633,53.352734,164,33407,4795,0,,,
2013-01-01 08:37:21,40,,0,-6.395633,53.352718,164,33407,4795,0,,,
2013-01-01 08:38:04,40,,0,-6.395633,53.352718,164,33407,4795,0,,,
2013-01-01 08:38:12,40,,0,-6.395633,53.352718,164,33407,4795,0,,,
2013-01-01 08:38:24,40,,0,-6.395633,53.352699,164,33407,4795,0,,,
2013-01-01 08:38:42,40,,0,-6.395633,53.352718,164,33407,4795,0,,,
2013-01-01 08:39:03,40,,0,-6.395633,53.352718,164,33407,4795,0,,,
2013-01-01 08:39:13,40,,0,-6.395633,53.352718,164,33407,4795,0,,,
2013-01-01 08:39:21,40,,0,-6.395633,53.352718,164,33407,4795,0,,,
2013-01-01 08:39:41,40,,0,-6.395633,53.352734,164,33407,4795,0,,,
2013-01-01 08:40:02,40,,0,-6.395633,53.352734,164,33407,4795,0,,,
2013-01-01 08:40:14,40,,0,-6.395633,53.352734,164,33407,4795,0,,,
2013-01-01 08:40:22,40,,0,-6.395633,53.352734,164,33407,4795,0,,,
2013-01-01 08:40:42,40,,0,-6.395617,53.352734,164,33407,4795,0,,,
2013-01-01 08:41:01,40,,0,-6.395633,53.352734,164,33407,4795,0,,,
2013-01-01 08:41:15,40,,0,-6.395633,53.352734,164,33407,4795,0,,,
2013-01-01 08:41:21,40,,0,-6.395633,53.352734,164,33407,4795,0,,,
2013-01-01 08:41:42,40,,0,-6.395633,53.352734,164,33407,4795,0,,,
2013-01-01 08:42:02,40,,0,-6.395633,53.352734,164,33407,4795,0,,,
2013-01-01 08:42:14,40,,0,-6.395633,53.352734,164,33407,4795,0,,,
2013-01-01 08:42:22,40,,0,-6.395617,53.352718,164,33407,4795,0,,,
2013-01-01 08:42:42,40,,0,-6.395617,53.352734,164,33407,4795,0,,,
2013-01-01 08:43:01,40,,0,-6.395633,53.352734,164,33407,4795,0,,,
2013-01-01 08:43:13,40,,0,-6.395633,53.352734,164,33407,4795,0,,,
2013-01-01 08:43:21,40,,0,-6.395617,53.352734,164,33407,4795,0,,,
2013-01-01 08:43:42,40,,0,-6.395633,53.352734,164,33407,4795,0,,,
2013-01-01 08:44:02,40,,0,-6.395633,53.352718,164,33407,4795,0,,,
2013-01-01 08:44:14,40,,0,-6.395633,53.352718,164,33407,4795,0,,,
2013-01-01 08:44:26,40,,0,-6.395617,53.352718,164,33407,4795,0,,,
2013-01-01 08:44:43,40,,0,-6.395617,53.352718,164,33407,4795,0,,,
2013-01-01 08:45:01,40,,0,-6.395617,53.352734,164,33407,4795,0,,,
2013-01-01 08:45:13,40,,0,-6.395617,53.352734,164,33407,4795,0,,,
2013-01-01 08:45:21,40,,0,-6.395633,53.352734,164,33407,4795,0,,,
2013-01-01 08:45:42,40,,0,-6.395633,53.352734,164,33407,4795,0,,,
2013-01-01 08:46:02,40,,0,-6.395633,53.352734,164,33407,4795,0,,,
2013-01-01 08:46:14,40,,0,-6.395633,53.352734,164,33407,4795,0,,,
2013-01-01 08:46:22,40,,0,-6.395633,53.352734,164,33407,4795,0,,,
2013-01-01 08:46:41,40,,0,-6.395617,53.352734,164,33407,4795,0,,,
2013-01-01 08:47:01,40,,0,-6.395617,53.352734,164,33407,4795,0,,,
2013-01-01 08:47:13,40,,0,-6.395617,53.352734,164,33407,4795,0,,,
2013-01-01 08:47:21,40,,0,-6.395633,53.352734,164,33407,4795,0,,,
2013-01-01 08:47:23,40,,0,-6.395633,53.352734,164,33407,4795,0,,,
2013-01-01 08:47:44,40,,0,-6.395617,53.352734,164,33407,4795,0,,,
2013-01-01 08:48:02,40,,0,-6.395617,53.352734,164,33407,4795,0,,,
2013-01-01 08:48:14,40,,0,-6.395617,53.352734,164,33407,4795,0,,,
2013-01-01 08:48:20,40,,0,-6.395583,53.352501,164,33407,4795,0,,,
2013-01-01 08:48:43,40,,0,-6.3956,53.352501,164,33407,4795,0,,,
2013-01-01 08:49:15,40,,0,-6.3956,53.352501,164,33407,4795,0,,,
2013-01-01 08:49:21,40,,0,-6.395583,53.352501,164,33407,4795,0,,,
2013-01-01 08:49:41,40,,0,-6.395583,53.352501,0,33407,4795,1,,,
2013-01-01 08:50:02,40,401001,0,-6.395583,53.352501,0,33407,4795,1,,,
2013-01-01 08:50:22,40,401001,0,-6.395607,53.352276,19,33407,4795,0,,,
2013-01-01 08:50:43,40,401001,0,-6.393443,53.350674,19,33407,4795,0,,,
2013-01-01 08:51:03,40,401001,0,-6.395998,53.352551,19,33407,4795,0,,,
2013-01-01 08:51:21,40,401001,0,-6.398638,53.353485,19,33407,4795,0,,,
2013-01-01 08:51:42,40,401001,0,-6.402366,53.353634,19,33407,4795,0,,,
2013-01-01 08:52:02,40,401001,0,-6.40428,53.352451,19,33407,4795,0,,,
2013-01-01 08:52:22,40,401001,0,-6.40537,53.34893,0,33407,4688,0,,,
2013-01-01 08:52:41,40,401001,0,-6.405779,53.34774,0,33407,4689,1,,,
2013-01-01 08:53:03,40,401001,0,-6.4061,53.346813,0,33407,4689,0,,,
2013-01-01 08:53:22,40,401001,0,-6.407137,53.343967,0,33407,4410,0,,,
2013-01-01 08:53:46,40,401001,0,-6.407887,53.341503,0,33407,2678,0,,,
2013-01-01 08:54:02,40,401001,0,-6.408028,53.340805,0,33407,2679,0,,,
2013-01-01 08:54:23,40,401001,0,-6.40813,53.338764,0,33407,2680,1,,,
2013-01-01 08:54:43,40,401001,0,-6.407655,53.337975,0,33407,2680,0,,,
2013-01-01 08:55:04,40,401001,0,-6.404734,53.336567,0,33407,2680,0,,,
2013-01-01 08:55:22,40,401001,0,-6.401483,53.33469,-25,33407,2676,0,,,
